onset	duration	trial_type
34.41	8	control
48.61	8	episodic
62.61	8	episodic
76.61	8	episodic
90.81	8	episodic
105.01	8	control
119.21	8	episodic
133.01	8	episodic
146.81	8	episodic
160.81	8	control
174.61	8	episodic
188.41	8	episodic
202.21	8	episodic
215.81	8	control
229.41	8	episodic
243.22	8	control
257.42	8	episodic
271.42	8	episodic
285.42	8	episodic
299.82	8	episodic
314.22	8	episodic
328.62	8	episodic
342.82	8	episodic
356.82	8	episodic
370.82	8	episodic
384.62	8	episodic
398.22	8	episodic
412.02	8	episodic
426.02	8	episodic
