onset	duration	trial_type
19.83	8	episodic
33.83	8	control
47.83	8	control
61.83	8	episodic
75.83	8	episodic
89.83	8	episodic
104.03	8	episodic
117.83	8	episodic
145.03	8	control
158.83	8	episodic
172.83	8	episodic
187.03	8	episodic
201.43	8	episodic
215.43	8	episodic
229.23	8	control
243.03	8	episodic
257.03	8	episodic
271.43	8	control
285.43	8	episodic
299.23	8	episodic
313.03	8	episodic
326.83	8	episodic
340.63	8	episodic
354.63	8	episodic
368.63	8	episodic
382.43	8	episodic
396.43	8	episodic
410.63	8	episodic
425.03	8	episodic
