onset	duration	trial_type
20.22	8	episodic
34.41	8	episodic
48.61	8	episodic
63.01	8	episodic
77.01	8	episodic
91.01	8	episodic
105.41	8	episodic
119.40	8	episodic
133.20	8	episodic
147.00	8	episodic
161.00	8	episodic
175.40	8	episodic
189.60	8	control
203.59	8	episodic
217.39	8	episodic
231.19	8	episodic
244.99	8	episodic
258.59	8	episodic
272.38	8	episodic
286.18	8	control
299.98	8	episodic
313.98	8	episodic
327.98	8	episodic
342.18	8	episodic
356.17	8	control
369.77	8	control
383.37	8	episodic
411.37	8	control
424.97	8	episodic
